";ghi;dni;dhi;temp_air;rh;ws10;TECHNOLOGYNAME_hydro_inflow";Hydro_Reservoir_inflow;PumpedHydro_Closed_inflow;ghi;dni;dhi;temp_air;rh;ws10
"2022-08-02 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;22.2;76.1;0.97
"2022-08-02 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;20.87;84.05;1.38
"2022-08-02 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;19.84;86.85;1.38
"2022-08-02 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;19.14;89.8;1.38
"2022-08-03 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;18.54;89.75;1.45
"2022-08-03 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;17.99;89.75;1.38
"2022-08-03 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;17.31;92.85;1.45
"2022-08-03 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;16.83;92.8;1.52
"2022-08-03 04:00:00;;;;;;;";0.0;0;8.0;0.0;8.0;16.49;89.65;1.52
"2022-08-03 05:00:00;;;;;;;";0.0;0;173.0;446.03;72.0;17.84;92.85;1.1
"2022-08-03 06:00:00;;;;;;;";0.0;0;366.0;621.75;110.0;22.42;73.55;0.76
"2022-08-03 07:00:00;;;;;;;";0.0;0;557.0;726.24;134.0;25.11;58.45;0.76
"2022-08-03 08:00:00;;;;;;;";0.0;0;721.0;782.74;152.0;27.04;51.3;0.76
"2022-08-03 09:00:00;;;;;;;";0.0;0;854.0;835.6;156.0;28.57;45.05;0.69
"2022-08-03 10:00:00;;;;;;;";0.0;0;933.0;858.63;160.0;29.81;39.5;0.55
"2022-08-03 11:00:00;;;;;;;";0.0;0;959.0;875.37;156.0;30.76;35.85;0.76
"2022-08-03 12:00:00;;;;;;;";0.0;0;920.0;865.22;154.0;31.39;34.75;1.17
"2022-08-03 13:00:00;;;;;;;";0.0;0;520.0;148.8;400.0;31.77;33.7;1.45
"2022-08-03 14:00:00;;;;;;;";0.0;0;384.0;83.08;327.0;31.79;34.9;1.93
"2022-08-03 15:00:00;;;;;;;";0.0;0;408.0;341.83;226.0;31.17;35.95;2.62
"2022-08-03 16:00:00;;;;;;;";0.0;0;312.0;604.01;97.0;29.32;43.65;2.9
"2022-08-03 17:00:00;;;;;;;";0.0;0;111.0;290.49;62.0;27.3;49.7;1.72
"2022-08-03 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;25.98;56.6;0.9
"2022-08-03 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;25.47;56.5;1.1
"2022-08-03 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;24.03;62.35;1.31
"2022-08-03 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;22.72;71.15;1.52
"2022-08-03 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;21.69;78.65;1.31
"2022-08-03 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;20.77;84.05;1.17
"2022-08-04 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;20.06;86.85;1.31
"2022-08-04 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;19.67;89.85;1.45
"2022-08-04 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;19.32;89.8;1.45
"2022-08-04 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;19.11;86.8;1.59
"2022-08-04 04:00:00;;;;;;;";0.0;0;6.0;0.0;6.0;19.1;86.8;1.79
"2022-08-04 05:00:00;;;;;;;";0.0;0;127.0;156.33;92.0;19.99;83.95;2.0
"2022-08-04 06:00:00;;;;;;;";0.0;0;164.0;19.54;156.0;21.0;81.3;1.72
"2022-08-04 07:00:00;;;;;;;";0.0;0;395.0;215.38;270.0;22.61;66.45;1.79
"2022-08-04 08:00:00;;;;;;;";0.0;0;368.0;51.03;331.0;23.39;62.15;2.34
"2022-08-04 09:00:00;;;;;;;";0.0;0;746.0;541.09;295.0;24.8;54.45;1.93
"2022-08-04 10:00:00;;;;;;;";0.0;0;237.0;0.0;237.0;25.8;51.05;1.66
"2022-08-04 11:00:00;;;;;;;";0.0;0;678.0;257.79;442.0;25.01;58.35;2.21
"2022-08-04 12:00:00;;;;;;;";0.0;0;799.0;552.43;311.0;26.26;52.95;2.41
"2022-08-04 13:00:00;;;;;;;";0.0;0;113.0;0.0;113.0;26.8;49.55;1.52
"2022-08-04 14:00:00;;;;;;;";0.0;0;647.0;691.78;174.0;27.17;48.0;1.38
"2022-08-04 15:00:00;;;;;;;";0.0;0;488.0;670.03;133.0;27.18;49.7;1.93
"2022-08-04 16:00:00;;;;;;;";0.0;0;312.0;617.44;94.0;25.78;56.6;2.34
"2022-08-04 17:00:00;;;;;;;";0.0;0;116.0;356.45;57.0;24.05;66.75;1.38
"2022-08-04 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;23.16;73.7;0.9
"2022-08-04 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;22.09;78.7;1.24
"2022-08-04 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;21.84;81.35;1.31
"2022-08-04 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;21.26;84.05;1.59
"2022-08-04 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;20.54;86.9;1.72
"2022-08-04 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;19.95;89.85;1.79
"2022-08-05 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;19.39;92.9;1.86
"2022-08-05 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;18.96;96.1;1.79
"2022-08-05 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;18.42;96.05;1.59
"2022-08-05 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;17.96;96.05;1.45
"2022-08-05 04:00:00;;;;;;;";0.0;0;5.0;0.0;5.0;17.38;96.05;1.31
"2022-08-05 05:00:00;;;;;;;";0.0;0;158.0;361.5;78.0;18.17;96.05;0.83
"2022-08-05 06:00:00;;;;;;;";0.0;0;350.0;564.96;120.0;20.93;81.2;0.76
"2022-08-05 07:00:00;;;;;;;";0.0;0;545.0;702.12;139.0;22.82;66.45;0.55
"2022-08-05 08:00:00;;;;;;;";0.0;0;711.0;767.58;156.0;24.78;54.45;0.48
"2022-08-05 09:00:00;;;;;;;";0.0;0;848.0;830.88;157.0;26.3;47.75;0.9
"2022-08-05 10:00:00;;;;;;;";0.0;0;901.0;786.27;196.0;27.43;43.3;1.79
"2022-08-05 11:00:00;;;;;;;";0.0;0;816.0;516.64;344.0;27.46;43.3;2.14
"2022-08-05 12:00:00;;;;;;;";0.0;0;404.0;23.83;383.0;27.69;41.95;2.34
"2022-08-05 13:00:00;;;;;;;";0.0;0;97.0;0.0;97.0;28.21;41.95;2.48
"2022-08-05 14:00:00;;;;;;;";0.0;0;60.0;0.0;60.0;28.74;39.25;2.83
"2022-08-05 15:00:00;;;;;;;";0.0;0;274.0;68.29;238.0;28.71;37.9;2.9
"2022-08-05 16:00:00;;;;;;;";0.0;0;192.0;105.69;155.0;28.32;37.75;3.03
"2022-08-05 17:00:00;;;;;;;";0.0;0;74.0;73.95;62.0;27.15;38.95;3.1
"2022-08-05 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;25.52;44.3;2.97
"2022-08-05 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;24.13;47.25;1.93
"2022-08-05 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;22.97;54.0;2.21
"2022-08-05 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;22.04;55.8;2.28
"2022-08-05 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;21.13;59.6;2.07
"2022-08-05 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;20.25;65.95;1.93
"2022-08-06 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;19.36;70.55;1.93
"2022-08-06 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;18.74;75.55;1.79
"2022-08-06 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;17.9;80.85;1.66
"2022-08-06 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;17.18;83.7;1.52
"2022-08-06 04:00:00;;;;;;;";0.0;0;4.0;0.0;4.0;16.82;86.6;1.59
"2022-08-06 05:00:00;;;;;;;";0.0;0;167.0;443.54;70.0;17.61;86.65;1.52
"2022-08-06 06:00:00;;;;;;;";0.0;0;361.0;625.06;108.0;19.57;75.7;1.45
"2022-08-06 07:00:00;;;;;;;";0.0;0;545.0;699.52;142.0;22.19;57.75;1.93
"2022-08-06 08:00:00;;;;;;;";0.0;0;712.0;765.53;160.0;24.37;48.95;2.83
"2022-08-06 09:00:00;;;;;;;";0.0;0;237.0;0.0;237.0;25.86;41.4;3.38
"2022-08-06 10:00:00;;;;;;;";0.0;0;938.0;876.22;154.0;26.83;37.5;3.38
"2022-08-06 11:00:00;;;;;;;";0.0;0;877.0;660.34;275.0;27.23;36.3;2.69
"2022-08-06 12:00:00;;;;;;;";0.0;0;392.0;19.33;375.0;23.57;54.2;2.9
"2022-08-06 13:00:00;;;;;;;";0.0;0;592.0;258.79;385.0;23.82;54.2;2.28
"2022-08-06 14:00:00;;;;;;;";0.0;0;603.0;536.23;239.0;24.76;45.75;2.14
"2022-08-06 15:00:00;;;;;;;";0.0;0;441.0;472.96;193.0;25.02;41.25;2.28
"2022-08-06 16:00:00;;;;;;;";0.0;0;295.0;547.5;105.0;24.98;42.65;2.62
"2022-08-06 17:00:00;;;;;;;";0.0;0;111.0;352.35;55.0;24.29;44.05;2.9
"2022-08-06 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;22.92;46.85;2.76
"2022-08-06 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;21.84;51.9;2.41
"2022-08-06 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;20.72;55.45;2.76
"2022-08-06 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;19.78;59.25;2.83
"2022-08-06 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;18.89;63.4;2.48
"2022-08-06 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;18.11;65.55;2.28
"2022-08-07 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;17.43;70.3;2.14
"2022-08-07 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;16.85;72.7;2.0
"2022-08-07 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;16.25;77.95;1.93
"2022-08-07 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;15.67;80.65;1.86
"2022-08-07 04:00:00;;;;;;;";0.0;0;5.0;0.0;5.0;15.16;83.5;1.79
"2022-08-07 05:00:00;;;;;;;";0.0;0;168.0;458.17;69.0;15.95;83.6;1.52
"2022-08-07 06:00:00;;;;;;;";0.0;0;363.0;638.68;106.0;18.96;70.55;1.86
"2022-08-07 07:00:00;;;;;;;";0.0;0;555.0;740.49;130.0;20.63;66.05;2.48
"2022-08-07 08:00:00;;;;;;;";0.0;0;718.0;788.54;151.0;22.2;55.8;2.76
"2022-08-07 09:00:00;;;;;;;";0.0;0;819.0;745.34;202.0;23.44;48.7;3.03
"2022-08-07 10:00:00;;;;;;;";0.0;0;906.0;795.23;196.0;24.27;44.05;3.03
"2022-08-07 11:00:00;;;;;;;";0.0;0;921.0;784.92;207.0;24.88;42.65;3.1
"2022-08-07 12:00:00;;;;;;;";0.0;0;501.0;79.8;431.0;24.77;42.65;3.1
"2022-08-07 13:00:00;;;;;;;";0.0;0;690.0;466.44;318.0;24.64;45.75;3.24
"2022-08-07 14:00:00;;;;;;;";0.0;0;127.0;0.0;127.0;24.28;48.95;3.38
"2022-08-07 15:00:00;;;;;;;";0.0;0;496.0;713.34;124.0;23.59;52.35;3.31
"2022-08-07 16:00:00;;;;;;;";0.0;0;296.0;572.86;99.0;22.9;57.9;3.1
"2022-08-07 17:00:00;;;;;;;";0.0;0;113.0;392.27;52.0;22.11;61.95;2.48
"2022-08-07 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;21.12;68.5;1.59
"2022-08-07 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;20.87;68.4;0.83
"2022-08-07 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;19.94;75.7;0.55
"2022-08-07 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;18.94;81.0;0.76
"2022-08-07 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;17.95;86.65;1.1
"2022-08-07 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;17.23;86.65;1.38
"2022-08-08 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;16.76;86.6;1.72
"2022-08-08 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;16.43;86.55;1.93
"2022-08-08 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;16.16;83.6;2.07
"2022-08-08 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;16.0;77.95;2.28
"2022-08-08 04:00:00;;;;;;;";0.0;0;4.0;0.0;4.0;15.87;75.15;2.41
"2022-08-08 05:00:00;;;;;;;";0.0;0;167.0;468.53;67.0;16.65;70.2;2.28
"2022-08-08 06:00:00;;;;;;;";0.0;0;362.0;642.5;105.0;19.52;61.4;2.55
"2022-08-08 07:00:00;;;;;;;";0.0;0;558.0;753.81;127.0;21.38;55.55;3.52
"2022-08-08 08:00:00;;;;;;;";0.0;0;722.0;803.34;146.0;22.87;48.55;3.86
"2022-08-08 09:00:00;;;;;;;";0.0;0;853.0;845.2;155.0;24.28;42.5;4.07
"2022-08-08 10:00:00;;;;;;;";0.0;0;932.0;867.71;159.0;25.41;38.45;4.14
"2022-08-08 11:00:00;;;;;;;";0.0;0;958.0;885.86;154.0;26.38;36.05;4.14
"2022-08-08 12:00:00;;;;;;;";0.0;0;914.0;862.91;159.0;27.05;33.8;4.21
"2022-08-08 13:00:00;;;;;;;";0.0;0;743.0;608.71;259.0;27.35;35.05;4.14
"2022-08-08 14:00:00;;;;;;;";0.0;0;593.0;515.17;246.0;27.32;35.05;4.0
"2022-08-08 15:00:00;;;;;;;";0.0;0;488.0;688.46;131.0;26.86;37.5;3.79
"2022-08-08 16:00:00;;;;;;;";0.0;0;295.0;575.36;99.0;25.96;41.4;3.38
"2022-08-08 17:00:00;;;;;;;";0.0;0;108.0;375.02;51.0;24.64;49.05;2.48
"2022-08-08 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;23.03;56.0;1.38
"2022-08-08 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;21.68;66.25;1.59
"2022-08-08 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;20.46;70.7;2.0
"2022-08-08 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;19.6;68.2;2.21
"2022-08-08 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;18.95;68.05;2.28
"2022-08-08 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;18.31;65.55;2.28
"2022-08-09 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;17.64;63.2;2.21
"2022-08-09 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;17.07;60.95;2.28
"2022-08-09 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;16.68;60.85;2.34
"2022-08-09 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;16.37;60.75;2.41
"2022-08-09 04:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;16.14;62.95;2.41
"2022-08-09 05:00:00;;;;;;;";0.0;0;168.0;488.67;65.0;16.87;65.35;2.28
"2022-08-09 06:00:00;;;;;;;";0.0;0;362.0;646.39;105.0;20.75;53.5;2.07
"2022-08-09 07:00:00;;;;;;;";0.0;0;559.0;756.74;128.0;24.0;39.45;3.03
"2022-08-09 08:00:00;;;;;;;";0.0;0;728.0;814.06;146.0;25.84;33.4;3.59
"2022-08-09 09:00:00;;;;;;;";0.0;0;860.0;856.97;154.0;27.16;30.35;3.72
"2022-08-09 10:00:00;;;;;;;";0.0;0;935.0;867.44;164.0;28.18;29.4;3.66
"2022-08-09 11:00:00;;;;;;;";0.0;0;956.0;873.56;165.0;28.96;28.5;3.59
"2022-08-09 12:00:00;;;;;;;";0.0;0;921.0;874.32;158.0;29.41;27.6;3.59
"2022-08-09 13:00:00;;;;;;;";0.0;0;819.0;835.18;157.0;29.52;28.65;3.59
"2022-08-09 14:00:00;;;;;;;";0.0;0;670.0;776.66;149.0;29.17;30.75;3.52
"2022-08-09 15:00:00;;;;;;;";0.0;0;496.0;719.66;125.0;28.4;35.2;3.52
"2022-08-09 16:00:00;;;;;;;";0.0;0;294.0;578.06;99.0;27.13;38.95;3.38
"2022-08-09 17:00:00;;;;;;;";0.0;0;107.0;384.11;50.0;25.47;45.9;2.55
"2022-08-09 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;23.71;52.35;1.24
"2022-08-09 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;22.17;68.7;0.83
"2022-08-09 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;20.51;73.3;1.1
"2022-08-09 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;19.0;78.3;1.52
"2022-08-09 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;18.01;80.9;1.79
"2022-08-09 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;17.44;80.85;2.07
"2022-08-10 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;17.17;75.4;2.21
"2022-08-10 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;16.98;72.8;2.21
"2022-08-10 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;16.81;70.2;2.21
"2022-08-10 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;16.66;65.35;2.28
"2022-08-10 04:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;16.6;63.05;2.41
"2022-08-10 05:00:00;;;;;;;";0.0;0;129.0;211.43;85.0;17.26;65.45;2.21
"2022-08-10 06:00:00;;;;;;;";0.0;0;330.0;501.06;132.0;21.3;51.75;1.86
"2022-08-10 07:00:00;;;;;;;";0.0;0;526.0;648.67;158.0;24.58;42.65;2.76
"2022-08-10 08:00:00;;;;;;;";0.0;0;663.0;620.07;221.0;26.26;37.35;3.24
"2022-08-10 09:00:00;;;;;;;";0.0;0;825.0;776.36;187.0;27.51;35.05;3.38
"2022-08-10 10:00:00;;;;;;;";0.0;0;848.0;643.92;277.0;28.59;31.75;3.31
"2022-08-10 11:00:00;;;;;;;";0.0;0;786.0;456.09;374.0;29.33;31.85;3.24
"2022-08-10 12:00:00;;;;;;;";0.0;0;690.0;325.16;407.0;29.84;30.9;3.52
"2022-08-10 13:00:00;;;;;;;";0.0;0;621.0;322.75;366.0;29.65;32.0;3.86
"2022-08-10 14:00:00;;;;;;;";0.0;0;453.0;191.62;325.0;29.05;35.3;4.14
"2022-08-10 15:00:00;;;;;;;";0.0;0;467.0;624.5;147.0;28.29;37.75;4.07
"2022-08-10 16:00:00;;;;;;;";0.0;0;266.0;437.22;120.0;27.16;40.35;3.59
"2022-08-10 17:00:00;;;;;;;";0.0;0;100.0;345.52;50.0;25.79;46.0;2.62
"2022-08-10 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;24.32;52.5;1.24
"2022-08-10 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;23.34;62.15;1.03
"2022-08-10 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;22.18;66.35;1.1
"2022-08-10 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;21.08;70.9;1.45
"2022-08-10 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;20.23;73.2;1.66
"2022-08-10 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;19.49;73.15;1.72
"2022-08-11 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;18.85;78.25;1.72
"2022-08-11 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;18.34;78.15;1.72
"2022-08-11 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;17.89;80.85;1.72
"2022-08-11 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;17.47;78.1;1.72
"2022-08-11 04:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;17.12;80.85;1.72
"2022-08-11 05:00:00;;;;;;;";0.0;0;145.0;350.52;73.0;17.9;83.7;1.38
"2022-08-11 06:00:00;;;;;;;";0.0;0;332.0;529.65;124.0;21.97;64.0;1.1
"2022-08-11 07:00:00;;;;;;;";0.0;0;531.0;690.2;141.0;24.68;54.45;2.28
"2022-08-11 08:00:00;;;;;;;";0.0;0;702.0;769.68;155.0;26.3;49.45;2.62
"2022-08-11 09:00:00;;;;;;;";0.0;0;835.0;822.26;161.0;27.67;43.4;2.76
"2022-08-11 10:00:00;;;;;;;";0.0;0;908.0;834.24;170.0;28.65;39.25;2.83
"2022-08-11 11:00:00;;;;;;;";0.0;0;933.0;851.18;166.0;29.25;36.7;2.76
"2022-08-11 12:00:00;;;;;;;";0.0;0;889.0;829.54;169.0;29.64;35.6;2.69
"2022-08-11 13:00:00;;;;;;;";0.0;0;802.0;824.17;153.0;29.81;34.35;2.62
"2022-08-11 14:00:00;;;;;;;";0.0;0;657.0;772.81;143.0;29.64;35.6;2.48
"2022-08-11 15:00:00;;;;;;;";0.0;0;478.0;693.22;125.0;29.16;36.7;2.48
"2022-08-11 16:00:00;;;;;;;";0.0;0;278.0;538.68;100.0;28.31;40.5;2.48
"2022-08-11 17:00:00;;;;;;;";0.0;0;99.0;361.85;48.0;26.99;46.25;2.28
"2022-08-11 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;25.53;51.05;1.45
"2022-08-11 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;23.7;66.65;0.97
"2022-08-11 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;22.39;78.7;0.62
"2022-08-11 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;21.96;78.65;0.28
"2022-08-11 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;21.13;81.3;0.62
"2022-08-11 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;19.74;86.85;1.03
"2022-08-12 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;19.16;86.8;1.1
"2022-08-12 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;18.47;89.75;1.17
"2022-08-12 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;17.85;92.85;1.31
"2022-08-12 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;17.37;89.7;1.38
"2022-08-12 04:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;16.71;92.8;1.38
"2022-08-12 05:00:00;;;;;;;";0.0;0;134.0;286.13;76.0;17.53;92.85;0.9
"2022-08-12 06:00:00;;;;;;;";0.0;0;327.0;527.87;121.0;21.74;73.45;0.69
"2022-08-12 07:00:00;;;;;;;";0.0;0;523.0;677.01;142.0;24.27;64.5;0.83
"2022-08-12 08:00:00;;;;;;;";0.0;0;689.0;745.21;161.0;26.41;49.45;0.62
"2022-08-12 09:00:00;;;;;;;";0.0;0;820.0;801.16;165.0;27.92;44.95;0.76
"2022-08-12 10:00:00;;;;;;;";0.0;0;898.0;823.82;171.0;29.22;39.35;0.97
"2022-08-12 11:00:00;;;;;;;";0.0;0;918.0;828.86;173.0;30.3;35.7;0.83
"2022-08-12 12:00:00;;;;;;;";0.0;0;671.0;309.65;403.0;31.14;32.4;0.62
"2022-08-12 13:00:00;;;;;;;";0.0;0;490.0;129.98;388.0;31.65;30.35;0.28
"2022-08-12 14:00:00;;;;;;;";0.0;0;616.0;647.91;187.0;31.53;30.2;0.41
"2022-08-12 15:00:00;;;;;;;";0.0;0;308.0;140.33;237.0;31.23;30.2;0.76
"2022-08-12 16:00:00;;;;;;;";0.0;0;207.0;195.8;143.0;30.67;31.15;1.59
"2022-08-12 17:00:00;;;;;;;";0.0;0;88.0;277.19;50.0;29.24;38.0;2.14
"2022-08-12 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;27.5;43.3;1.72
"2022-08-12 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;26.45;49.45;1.03
"2022-08-12 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;24.88;60.35;0.76
"2022-08-12 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;23.64;64.4;0.83
"2022-08-12 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;22.46;71.05;1.1
"2022-08-12 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;21.44;75.95;1.45
"2022-08-13 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;20.7;75.85;1.45
"2022-08-13 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;20.18;78.45;1.52
"2022-08-13 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;19.74;81.1;1.45
"2022-08-13 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;19.21;83.85;1.38
"2022-08-13 04:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;18.83;86.75;1.31
"2022-08-13 05:00:00;;;;;;;";0.0;0;142.0;365.04;69.0;19.6;83.9;0.9
"2022-08-13 06:00:00;;;;;;;";0.0;0;332.0;567.37;112.0;23.22;64.3;0.48
"2022-08-13 07:00:00;;;;;;;";0.0;0;526.0;697.64;135.0;26.29;46.15;0.48
"2022-08-13 08:00:00;;;;;;;";0.0;0;690.0;757.44;155.0;28.11;43.4;0.83
"2022-08-13 09:00:00;;;;;;;";0.0;0;822.0;810.64;161.0;29.74;36.85;1.38
"2022-08-13 10:00:00;;;;;;;";0.0;0;900.0;833.84;166.0;31.04;33.4;1.59
"2022-08-13 11:00:00;;;;;;;";0.0;0;925.0;851.1;162.0;32.02;30.35;1.59
"2022-08-13 12:00:00;;;;;;;";0.0;0;880.0;828.54;165.0;32.74;27.55;1.52
"2022-08-13 13:00:00;;;;;;;";0.0;0;771.0;760.88;176.0;33.14;25.75;1.1
"2022-08-13 14:00:00;;;;;;;";0.0;0;483.0;271.59;304.0;32.68;26.55;0.62
"2022-08-13 15:00:00;;;;;;;";0.0;0;210.0;21.89;199.0;31.5;30.2;2.07
"2022-08-13 16:00:00;;;;;;;";0.0;0;124.0;18.56;118.0;30.78;31.15;1.45
"2022-08-13 17:00:00;;;;;;;";0.0;0;53.0;45.06;47.0;30.19;33.3;0.97
"2022-08-13 18:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;28.65;40.65;0.69
"2022-08-13 19:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;26.69;51.3;0.9
"2022-08-13 20:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;25.88;52.85;0.62
"2022-08-13 21:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;24.38;58.2;1.03
"2022-08-13 22:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;22.98;64.2;1.31
"2022-08-13 23:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;22.17;64.1;1.38
"2022-08-14 00:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;21.63;64.0;1.31
"2022-08-14 01:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;21.27;66.15;1.24
"2022-08-14 02:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;20.33;70.7;1.59
"2022-08-14 03:00:00;;;;;;;";0.0;0;0.0;0.0;0.0;19.83;73.15;1.79
